9,22,0,10
9,26,0,3
9,28,0,11
9,30,0,45
9,31,0,27
9,36,0,18
9,38,0,45
9,41,0,24
9,42,0,39
9,43,0,31
9,48,0,27
9,49,0,24
9,50,0,44
9,51,0,44
9,52,0,11
9,53,0,25
9,54,0,22
9,55,0,27
9,59,0,47
9,62,0,28
9,64,0,15
9,65,0,40
10,4,0,25
10,7,0,22
10,8,0,3
10,12,0,26
10,14,0,20
10,17,0,19
10,19,0,27
10,20,0,40
10,22,0,10
10,26,0,3
10,28,0,11
10,30,0,45
10,31,0,27
10,36,0,18
10,38,0,45
10,41,0,24
10,42,0,39
10,43,0,31
10,48,0,27
10,49,0,24
10,50,0,44
10,51,0,44
10,52,0,11
10,53,0,25
10,54,0,22
10,55,0,27
10,59,0,47
10,62,0,38
10,64,0,15
10,65,0,30
10,72,0,4
11,4,0,25
11,7,0,22
11,8,0,3
11,12,0,26
11,14,0,20
11,17,0,19
11,19,0,27
11,20,0,40
11,22,0,10
11,26,0,3
11,28,0,11
11,30,0,45
11,31,0,27
11,36,0,18
11,38,0,45
11,41,0,24
11,42,0,39
11,43,0,31
11,48,0,27
11,49,0,24
11,50,0,44
11,51,0,44
11,52,0,11
11,53,0,25
11,54,0,22
11,55,0,27
11,59,0,47
11,62,0,39
11,64,0,15
11,65,0,30
11,72,0,5
11,73,0,28
12,4,0,25
12,7,0,22
12,8,0,3
12,12,0,26
12,14,0,20
12,17,0,19
12,19,0,27
12,20,0,40
12,22,0,10
12,26,0,3
12,28,0,11
12,30,0,45
12,31,0,27
12,36,0,18
12,38,0,45
12,41,0,24
12,42,0,39
12,43,0,31
12,48,0,27
12,49,0,24
12,50,0,44
12,51,0,44
12,52,0,11
12,53,0,25
12,54,0,22
12,55,0,27
12,59,0,47
12,62,0,39
12,64,0,15
12,65,0,30
12,72,0,6
12,73,0,28
12,74,0,3
13,4,0,25
13,7,0,22
13,8,0,3
13,12,0,26
13,14,0,20
13,17,0,19
13,19,0,27
13,20,0,40
13,22,0,10
13,26,0,3
13,28,0,11
13,30,0,45
